UNKNOWN,YHR039C_A
UNKNOWN,YPL275W
UNKNOWN,YPL276W
UNKNOWN,G_G_YER060W_A
UNKNOWN,YML081C_A
UNKNOWN,YOL077W_A
UNKNOWN,YDR322C_A
UNKNOWN,YBR058C_A
UNKNOWN,UNKNOWN
UNKNOWN,YCR073W_A
UNKNOWN,YHR001W_A
UNKNOWN,YIL167W
UNKNOWN,YAR075W
UNKNOWN,YAR073W
UNKNOWN,YEL017C_A
UNKNOWN,YCR024C_A
